rating,timestamp,helpful_vote,verified_purchase,review,polarity,subjectivity
5,2018-06-02 10:02:46.438,0,True,great value uti million time cheap store,0.600000,0.725000
5,2014-05-08 00:23:46.000,0,True,great purchase purchase cushion hour long drive gluteus maximus need help day pad need,0.375000,0.575000
5,2013-07-02 22:46:26.000,4,True,boulder portable bidet spoil intelliseat dislike idea travel find amazon note complain price basically plastic bottle tube find product function perfectly kind travel condition easily worth price,0.450000,0.500000
4,2016-12-30 03:32:40.000,0,True,star hope work,0.000000,0.000000
5,2020-09-19 16:12:04.323,0,True,good product good product relieve neuroma pain,0.700000,0.600000
5,2022-09-16 00:45:32.743,1,False,sustainable toothpaste favorite sustainable tooth paste taste great fluoride option infinitely recyclesble metal tube cap plastic sign time,0.650000,0.875000
5,2019-04-12 16:35:32.298,0,True,comfortable like product comfortable great quality,0.533333,0.783333
4,2019-10-17 01:48:31.719,0,True,nice item cost work ok need,0.550000,0.750000
2,2016-07-31 02:17:59.000,0,True,hot comfortable use bed minute warm,0.416667,0.750000
5,2021-04-13 03:38:16.242,0,True,nice use use plastic tongue scraper wide scraper small nice size work great,0.330000,0.710000
5,2020-08-18 21:54:52.341,0,True,work describe product deliver time describe,0.000000,0.000000
1,2016-05-13 02:13:31.000,2,True,recommend recommend loud turn temperature regulate hot pleasant relax way,0.361111,0.872222
5,2016-03-25 18:52:25.000,0,True,great product like product think work great good compare price store wish travel size,0.766667,0.700000
5,2021-12-31 04:13:19.211,0,True,good way start day provide clean careful shave quickly light effective electric razor charge fast fit hand perfectly color charming,0.474074,0.755556
5,2019-06-21 00:00:24.264,0,True,mobility assist help day day home activity house drink meal transport food item able use walker balance snd support,0.500000,0.625000
5,2019-08-13 14:08:28.381,0,True,effective,0.600000,0.800000
5,2021-12-15 17:45:46.066,0,True,powder easy use,0.433333,0.833333
5,2021-03-09 06:42:22.015,2,True,great headache rid pain completely definitely soothe sore area ve use low baby help provide great relief area use temple neck migraine headache work wonder great product,0.480000,0.610000
5,2015-07-20 15:19:10.000,0,True,product great price product great price look great look scale accurate verify dr. office strongly recommend utopia scale,0.646667,0.723333
1,2017-01-17 03:10:50.000,7,True,moldy cardboard exaggerate look literally like thin cardboard strip color wet moldy cardboard doubt legitimately lotus leaf unprocessed plant matter refund question ask actually think know product sham,-0.160000,0.350000
5,2020-04-15 01:32:47.097,4,True,puppy tail docked work use dock puppy tail time expect watch video youtube,0.000000,0.000000
3,2020-10-25 22:52:36.692,0,True,regular gusto cómo funciona,0.000000,0.076923
5,2022-12-02 22:15:53.028,2,True,easy recommend eye doctor,0.433333,0.833333
5,2022-07-03 03:29:08.811,0,True,great little sponge work hold soap rinse cleanly hold shape shape allow small place hold smell second dozen,0.145833,0.470000
5,2016-08-07 12:17:22.000,0,True,refreshing practice clean wonderful smell mat purchase lavender scent concern smell overwhelming artificial smelling natural pleasant smelling dry refreshing practice clean wonderful smell mat towel include bonus useful,0.391667,0.780556
5,2016-08-13 02:11:22.000,0,True,stars love,0.500000,0.600000
5,2021-03-11 05:08:33.840,1,True,great dog toothbrush easy tooth brush use dog like length pattern,0.616667,0.791667
5,2021-04-29 17:01:56.303,0,True,great product great flavor shake drink love stuff especially plan use sauna keto hydrate feel sick good product help ton sugar,0.347619,0.759524
5,2021-01-04 23:50:33.936,1,True,good toner love toner know lot people think love skin feel wash face apply oil smoothly use oil,0.525000,0.575000
5,2021-06-09 16:59:11.874,4,True,work tab work sodium 122 137 tab day week tab day sodium low work hot sun recommend tab,0.125000,0.575000
5,2018-07-21 04:34:02.430,1,True,trick cheap nice,0.500000,0.850000
4,2018-07-11 02:09:20.451,3,True,star good quality piece use life,0.700000,0.600000
4,2020-06-28 01:16:27.843,0,True,fast scooter scooter fast great year work describe love review unstable fast slow speed fine star rating plastic fender crack fall apart great,0.352083,0.600000
1,2018-07-31 17:44:43.231,0,True,arch support cause plantar fasciitis cause plantar fasciitis foot buy july 10th wear right away work notice pain foot progressively bad finally buy replacement july 30th difference amazing arch support buyer beware,0.046429,0.775595
1,2017-09-25 22:25:11.672,7,True,star scam product fruit vegetable alive long google,0.025000,0.400000
5,2018-02-27 14:46:20.821,0,True,star great price,0.800000,0.750000
5,2018-03-01 20:03:18.293,0,True,star great product purchase need,0.800000,0.750000
4,2022-01-06 19:08:42.772,1,True,sure know result watch simple facial cupping tutorial youtube spin use time week night notice difference puffiness face naturally chubby ish cheek mom dad help definition depuffing sense.<br /><br />let skin build tolerance use suction red dot face time know level suction work wish luck tdye out.<br /><br />pretty good beginner wash face cetaphil use avocado oil face glide moisture use gua sha wash dry face usual,0.122917,0.387004
5,2016-06-20 02:34:44.000,0,False,love adverse reaction ... use colon cleanse week residual taste product love adverse reaction effect use product capsule easily pound decrese weight!<br asin b01fvq8nm4 colon cleanse 15 day quick detox formula probiotic triple action weight loss flush toxins bowel waste increase energy usa organic herbal supplement 100 safe natural,0.283333,0.441667
5,2021-01-18 05:18:59.290,1,True,yummy junnu highly recommend perfect junnu love need sugar mention package sugar,0.553333,0.713333
5,2020-10-09 01:48:20.153,0,True,product think ... recommend disappointed ...,-0.750000,0.750000
4,2021-07-26 23:12:56.750,0,True,worth buy happen replacement,0.300000,0.100000
3,2019-07-05 22:21:12.340,3,True,bathroom label warning dry place bathroom product leave tube bathroom yes humid shower day tablet form massive gross ball,-0.022222,0.533333
5,2022-10-23 18:11:05.052,0,True,thrusted brand alwas home superior quality,0.700000,0.900000
5,2022-01-28 02:02:43.688,0,False,good tasting electrolyte try peach flavor friend satisfied,0.600000,0.800000
5,2017-06-13 03:10:26.229,0,True,star urn look nice thank god use,0.600000,1.000000
5,2020-07-03 04:38:14.102,0,True,festive colorful super cute,0.377778,0.688889
5,2021-12-30 21:08:17.570,0,True,great price great value quality product,0.800000,0.750000
5,2017-03-25 00:39:04.000,0,False,great quality step clearly number state item confusion mistake,0.450000,0.566667
5,2019-01-12 18:35:41.446,0,True,smell great love natural product smell good damage lululemon mat use frequently hot yoga class,0.470000,0.640000
5,2022-01-18 21:40:03.941,0,True,comfortable quiet sleep ear plug comfortable easy ear reduce outside noise level sleep distraction,0.246667,0.563333
5,2022-10-14 21:41:48.486,0,False,good cleaning hard reach place,0.204167,0.570833
2,2022-03-30 21:17:05.468,1,True,spoonful handle absorb water wash long time dry meal soak,-0.058333,0.500000
5,2016-08-18 19:14:54.000,0,True,... day wear brace knee feel great definitely use ... day wear brace knee feel great definitely use sign problem,0.400000,0.625000
5,2016-10-15 20:38:23.000,0,True,star super cute nice touch chocolate kiss super fast shipping disappoint,0.393333,0.786667
5,2017-01-05 05:19:03.000,0,True,star great,0.800000,0.750000
5,2021-04-02 16:26:34.206,0,True,great product great product,0.800000,0.750000
5,2014-10-12 23:12:42.000,1,True,perfect work overnight sleep ... noise cancel white noise adjustable different tone perfect work overnight sleep day,0.500000,0.650000
5,2013-07-16 12:40:26.000,6,True,breo isee 360 great familiar little baby work wonderful relief tired eye,0.317500,0.690000
5,2021-04-15 11:12:41.850,0,True,good recommend,0.700000,0.600000
3,2018-08-27 05:37:38.865,0,True,ok special work ok gear spin easily remove extra skin foot,0.358095,0.500952
5,2021-02-14 23:29:09.128,0,True,straight sea w/ sand authentic sand respect effort company product pleased quantity quality,0.400000,0.716667
5,2019-10-23 02:52:21.215,0,True,good good,0.700000,0.600000
5,2021-01-11 14:06:33.071,0,False,good individual aid trauma kit excellent pouch number individual aid kit good molle pouch pouch high quality attach base plate velcro fastex buckle retention mean undo buckle pull away seat pack super fast deploy,0.198083,0.649417
4,2022-07-21 03:05:18.462,42,True,job love hate use grow adult a$$ human matter dentist good think liar cheat sleep candy mouth brush tooth finger car way finger brushing true time brush twice day floss think good brusher flosser stuff error way love .<br /><br />pro tip night temporary turn bristle pink trust believe brush tooth use tab,0.216667,0.516667
5,2018-09-17 09:05:07.207,0,True,organic way great product,0.800000,0.750000
3,2015-09-14 17:34:44.000,0,True,pretty big sand fall pretty big sand fall way overprice mention basically fall open thing fall type closure,0.100000,0.540000
1,2017-04-20 02:37:22.000,0,True,star like star frankly worth star,0.300000,0.100000
5,2022-11-17 02:12:12.712,0,False,lt;3 smell great cut air freshener look cute decorate car turn knob select want adjust knob straight sideways.<br /><br />the floral scent light pleasant wrong,0.355556,0.786111
5,2019-07-21 23:36:58.468,0,True,stains love product good stain remover use thank amazon carry store lo,0.600000,0.600000
3,2017-09-05 13:13:10.489,0,False,taste bad definitely tasting bar taste bad definitely taste bar probably buy little bland,-0.292361,0.611111
5,2019-12-25 22:28:19.816,0,True,work great use knee relieve pain ... ……,0.800000,0.750000
5,2019-11-04 16:07:46.733,0,True,easy use good product,0.566667,0.716667
5,2017-04-24 17:08:41.000,0,True,great straws,0.800000,0.750000
5,2019-05-05 17:33:36.363,0,True,versatile good hopefully use,0.700000,0.600000
5,2017-12-06 16:38:41.898,2,True,work great cleaning issue automatic dog water jug clean brush come bendy allow finally reach inside small mouth large jug texture scrub scratch solution look,0.226190,0.655714
5,2017-12-08 18:58:26.756,5,True,stars a+++ damn try,0.000000,0.000000
3,2018-06-28 15:58:52.581,0,True,tear anytime try remove ... tear anytime try remove suppose flushable guess bind happen gentle cause reaction toddler unlike,0.200000,0.800000
4,2015-07-28 15:42:08.000,3,True,hesitant use product like past close 50 40 begin struggle weight stamina ability maintain significant muscle mass hesitant use product like past fear work frustrate effort lack success decide try use day male week notice improvement area experience increased libido far appear work,0.045833,0.412500
5,2017-09-06 22:20:06.212,0,True,wonderful product buy wonderful product buy finally safe pleasant way clean mat appreciate vendor send cleaning tip,0.720000,0.833333
5,2020-02-19 19:49:02.916,1,True,good fit like heat brace provide automatically adjustable fit handy use brace remind drop chin experience inflame disk neck,0.525000,0.575000
1,2021-09-18 15:24:08.140,0,True,slippery work correctly hold tablet right position grove thin slippery,-0.057143,0.692857
5,2021-04-26 15:59:35.310,0,False,pain easy use nonsense,0.433333,0.833333
5,2022-11-09 12:07:19.712,0,True,amazing good cover smell marijuana cigarette,0.650000,0.750000
5,2017-01-16 20:33:51.000,0,True,perfect high heel protection buy high heel protector clear great protect heel outdoor wedding lawn gravel protector save high heel highly recommend,0.362857,0.613333
5,2021-07-13 00:25:00.352,0,True,great cushion great cushion elderly mom,0.800000,0.750000
5,2019-11-11 12:51:09.378,0,True,delicious wow need keto diet chocolate amazon buy kind dark chocolate shipping world good bite hazelnut flavor buy mocha right away plus love sugar alcohol use kitchen,0.433673,0.719388
1,2020-09-29 08:24:15.784,0,True,way big thing gigantic compare nose pad way big look goofy,0.166667,0.400000
1,2020-08-28 19:44:07.923,0,True,waste money little ball ping pong ball velcro strip clue stick fabric piece velcro stick actually hole dress shirt pry dang thing shirt clue hold end strip cloth bald ping pong ball laundry single hair attach,-0.114732,0.203571
5,2016-07-28 14:22:19.000,0,True,great job wear flip flop sandal ... great job wear flip flop sandal hate rough heel product allow rough skin foot smooth,0.166667,0.616667
4,2015-10-20 01:55:02.000,0,False,star good product,0.700000,0.600000
1,2019-12-12 23:12:53.871,0,True,work ... high hope aspirator ... work,0.160000,0.540000
5,2019-11-02 16:01:59.360,0,True,great replacement deodorant plastic throw away great replacement deodorant harmful chemical br />and plastic throw away,0.800000,0.750000
5,2016-11-16 20:43:40.000,0,True,excellent product excellent product,1.000000,1.000000
5,2015-11-16 22:59:59.000,0,True,reduce cholesterol level significantly doctor request increase fish oil intake use product direct tsp day month bad ldl cholesterol reduce 30 point pretty amazing lemon taste fine thumb,0.173611,0.723611
5,2016-11-08 13:03:04.000,1,True,star good happy,0.750000,0.800000
4,2014-03-24 14:11:54.000,0,True,good stuff find cheap convenience bulk ordering nice hair product hair shiny greasy unlike pile,0.566667,0.766667
4,2016-02-17 03:58:40.000,0,True,nice tool great job lot use small thin circle start dig deep skin raw definitely need know use sharp overall nice job help clear skin,0.099476,0.590443
5,2012-04-30 15:58:56.000,1,True,amazing comfort soft white noise soothe sleep loud block extra noise buy extra room baby use love sleep long buy,0.156250,0.406250
5,2019-03-08 20:27:46.982,1,True,delicious work outstanding product feed biome help greatly,0.766667,0.875000
5,2022-12-26 19:12:15.894,2,True,great actually like result,0.400000,0.425000
5,2022-07-20 17:33:02.284,1,True,work like oven clean steroid,0.366667,0.700000
1,2023-03-04 02:38:26.763,0,True,que sea el tamaño que tiene que ser que mienten son demasiodo pequeño,0.000000,0.000000
5,2023-01-10 04:50:56.643,0,True,good product good product work,0.700000,0.600000
5,2020-03-19 09:11:55.865,0,False,whiter tooth use try whiten strip work like ad usually cost 100 half price use tooth white use shade whiter remove stain love product,0.020833,0.254167
5,2019-11-02 17:13:49.450,1,True,comfortable use work,0.400000,0.800000
4,2014-07-15 16:50:25.000,0,True,star help sound person use devise,0.400000,0.400000
3,2019-07-07 01:53:43.086,0,True,miss fiesta forever cup pretty design send fiesta forever cup suppose include price package,0.250000,1.000000
5,2018-01-20 22:26:41.204,0,True,glass slide nose work,0.000000,0.000000
4,2022-10-24 16:39:46.385,0,True,soft great quality tissue soft rip apart,0.333333,0.483333
5,2018-09-21 15:57:22.272,0,True,smell amazing smell amazing love use clean mat,0.516667,0.775000
5,2021-07-10 01:55:43.705,0,True,great odor control great odor moisture control lot rain help musty odor,0.800000,0.750000
5,2018-11-06 15:30:41.908,1,True,cheap day garbage foam turn pancake day throw need cover knee pad stretch slide multiple time duct tape,0.200000,0.350000
5,2016-12-11 18:16:58.000,0,True,customized owls adorable pillowcase grandchild love highly recommend,0.386667,0.713333
1,2019-08-06 17:22:40.014,0,False,china look like bee pollen,0.000000,0.000000
4,2014-12-24 19:13:41.000,0,True,stars smell wonderful long,0.475000,0.700000
4,2012-11-30 23:36:12.000,0,True,ladies pendant talking watch golden chain person buy happy recommend highly impair vision work effectively,0.465000,0.710000
5,2019-07-29 04:54:45.242,0,True,work work great new apartment life,0.468182,0.602273
5,2018-08-07 05:23:14.164,0,True,love amazing stretch neck help feel like pressure shoulder,0.550000,0.750000
5,2016-01-18 20:08:26.000,0,True,star good,0.700000,0.600000
1,2019-12-06 00:00:31.097,0,True,waste time money direction horrible feel pressure filling ice water disappointed,-0.650000,0.583333
3,2021-10-30 09:17:20.886,0,True,ok buy good slip resistant job ok lot mom try sit ok,0.550000,0.525000
1,2021-07-08 23:38:23.166,2,True,effective work worth money,0.450000,0.450000
5,2017-10-28 18:09:47.790,0,True,... tear brand super sticky job little hard tear brand super sticky job dog shed profusely use single day definitely disappoint,0.019345,0.514881
5,2016-10-23 01:40:09.000,1,False,benefit weight loss better health percent forskolin week result boost metabolism feel jittery unfocused feel like try gut bacteria track definitely help weight loss feel help body absorb vitamin mineral gut bacteria function properly true know like begin work health component.<br /><br />this plant base extract multiple benefit range aid asthma irritable bowl system obesity allergy pm believe long list benefit forskolin worth penny enjoy product,0.033333,0.494444
5,2020-08-30 08:27:04.792,0,True,good product product work,0.700000,0.600000
1,2018-08-05 20:52:40.438,0,True,fit fit facet,0.400000,0.400000
5,2023-01-26 14:16:44.443,0,True,clean wistle device great able big wax kid easy use camera light work great love come lot extra tool,0.422222,0.573148
3,2015-12-31 14:43:23.000,3,True,star callous remover powerful expect ok job,0.400000,0.750000
5,2016-09-25 04:20:58.000,0,True,star work great,0.800000,0.750000
5,2017-06-24 00:51:59.547,0,True,star amazing love raw,0.289744,0.653846
3,2013-02-09 04:01:19.000,1,True,massage reclining use buy massage leg massage weak expect shiatsu type massage vibration heat ... bad price hope come light color wood look good,0.006250,0.647917
3,2019-10-24 17:22:49.961,0,True,glittery blush smoothly color pretty major issue glitter old skin,0.203125,0.550000
5,2016-01-16 12:47:52.000,0,True,star creatine mix absolutely residue leave glass,0.200000,0.900000
1,2019-12-21 17:07:16.725,0,True,typo fine listing wrong come review order typoe start return order different seller luckily time party geez,0.062500,0.708333
5,2022-04-27 00:24:39.281,0,True,large bottle good quality skin fingernail,0.457143,0.514286
5,2016-03-04 01:10:00.000,0,True,stars awesome alarm second try yr old love,0.400000,0.450000
5,2018-03-09 08:36:03.132,2,True,good good pain reliever best magnesium product work joint pain leg foot cramp wish magnesoothium fracture rib use rib pain tylenol etc.<br />just wish come small jar carry purse,0.537500,0.475000
1,2022-05-02 15:59:01.621,0,False,annoyed buy trip charge 24 hour ready use work,-0.100000,0.650000
5,2021-07-14 23:44:01.058,0,True,ri pac fold sandwich snack bags purchase gift recipient like recommend,0.000000,0.000000
2,2021-02-12 22:19:59.576,0,True,fragile tint dark fragile break month buy,-0.050000,0.466667
2,2017-01-08 18:46:33.000,2,True,return good carex urinal plastic urinal bit thin return good carex urinal,0.333333,0.683333
5,2022-05-14 18:41:56.697,0,True,good value good value money,0.700000,0.600000
3,2016-03-18 05:19:57.000,0,True,quality ok light good paper bit large ... quality ok light good paper bit large opening telling cut dimension holder,0.453571,0.557143
5,2022-03-02 19:54:51.860,0,True,work wonder stuff work advertised,0.000000,0.000000
2,2019-10-08 13:31:19.087,0,False,cheap personally fan daughter twist easily secure tightly end hole fall search fasten security material wear fairly quickly month look weather worn,0.190952,0.477143
4,2022-01-07 05:50:39.012,0,False,need month honestly report like mention time type product work ot able evaluate work test switch contain collagen variety biotin product naturopath care biotin hair skin nail product powdered marine collagen stop fishy smelling capsule smell want try different lose hair nail brittle hopefully come month report change advice type product try work ... different type product work different hopefully good review help person regard collagen,0.300000,0.654167
2,2018-10-24 00:33:52.404,0,True,pack bit irritated love actual product bit misleading fault read 6.90 bath bomb ridiculous crayola lush,0.066667,0.500000
5,2019-06-10 00:21:25.016,0,True,good quality quality previous buy store,0.266667,0.383333
5,2016-03-14 17:55:34.000,0,True,star work great cut vape juice,0.800000,0.750000
1,2021-09-18 19:20:35.130,0,True,like flavor,0.000000,0.000000
1,2021-12-08 23:53:07.102,0,True,lead buyer beware think lead incandescent right box.<br />the box product picture attach photo,0.285714,0.535714
5,2019-08-29 19:22:06.106,0,True,tingle heart burn use workout come,0.000000,0.000000
4,2017-07-21 10:30:55.682,0,True,stars expect,0.000000,0.000000
5,2016-03-22 20:06:36.000,0,True,mat cleaner amazing time use mat cleaner amazing time use surprised clean mat look felt.<br /><br />i appreciate email business owner detail use product direct dampen cloth use spray wipe mat work like charm choose fresh unscented version love,0.366667,0.700000
1,2013-01-17 13:51:23.000,0,True,inaccurate reading love aria like weigh multiple time row accurate reading morning tell gain pound span 30 second frustrating love fitbit waste money,0.114286,0.390476
5,2021-11-02 02:03:55.193,1,True,works 47 year old female 135 lb perimenopause 20 month prior suffer terrible hot flash poor sleeping year hormonal acne 33 year bay rx meds occasional flare.<br /><br />so 200 mg dim work 30 day like switch flip skin clear sleeping wake occasionally sweaty disruptive use year round problem change season fall plan try wean slowly rx acne med dim need!<br /><br />i headache sure meal right,-0.030952,0.444974
5,2020-02-22 18:30:27.243,2,True,taste vegan protein order tryout family love proper nutrition fitness mind sense incorporate vegan protein smoothie cost lot sick prescription drug,-0.071429,0.519048
4,2020-11-04 00:46:45.520,0,True,big look soft favorite,0.200000,0.483333
5,2017-11-01 10:44:43.068,0,True,noticable increase gym performance product week half sure new gym pr attribute cordycep factor feel great notice increase endurance try hurt,0.317424,0.565025
5,2013-01-22 14:32:49.000,1,True,huge money saver rate teenager pleased find affordable solution buy oral replacement,0.450000,0.950000
5,2021-03-07 13:18:33.287,0,True,relief lymphedema pain easy use help release fluid,0.216667,0.466667
3,2016-11-09 14:20:45.000,0,True,work ok work ok great,0.600000,0.583333
3,2016-11-23 15:15:42.000,1,True,stars work great .. need power,0.800000,0.750000
5,2016-01-11 22:19:45.000,0,True,star great,0.800000,0.750000
2,2017-01-29 02:47:30.000,1,False,way way sweet .. price eas add ... way way sweet .. price eas add micro nutrients love keto life eat ounce day replace zero nutrient,0.400000,0.633333
5,2022-05-10 04:43:27.536,0,True,use beauty business love order right size customer continue order small bag think order medium,0.178571,0.511905
4,2014-03-24 20:21:34.000,0,True,adequate use pin far thr job far squeeze cotter pin end band slip,0.177778,0.777778
2,2020-10-18 20:24:35.829,1,False,"packaging break seal pros:<br />compostable straw hold hot cold beverage sound great idea.<br />since disposable need clean use.<br />they sturdy.<br />cons:<br />there provision bend straw kink bend point.<br />the straw individually wrapped.<br />the manufacturer""s box come seal end cut insecure feeling possible contamination reviewer report exact problem",0.107407,0.691667
5,2019-10-01 01:15:38.228,1,True,cute convenient foot spa easy wash easy use easy store away .. great pedicure soaking feet .. love .. lilac color cute ..,0.514286,0.835714
5,2019-08-24 04:44:15.870,1,True,great product work great use pair glass buy online adjust work great place face,0.800000,0.750000
5,2019-08-05 16:02:02.879,0,True,gun great shape use yrs gum issue,0.800000,0.750000
1,2011-01-14 11:06:10.000,1,True,nice concept fail love little metal ball collaspe flat push use powered protein drink repeat repeat shaking taste clump powder drink use electrical cup drink device maybe work light powder like dry milk know note large regular cup size cap seal lightly hold tab ensure spring open shake,0.121374,0.502772
5,2020-03-11 22:35:30.101,0,True,comfortable easy use product comfortable good quality easy pump good control pump air collapse easily fabric soft face buy help head fall forward long flight nap,0.394444,0.672222
5,2019-12-25 18:39:08.321,0,True,day separate week use clever travel love compartment big hold vitamin med,0.222222,0.511111
5,2019-12-18 19:30:28.889,0,True,problem work great wonderful price,0.900000,0.875000
1,2018-11-01 08:38:51.715,0,True,buy flimsy cut smoothly,0.400000,0.500000
5,2020-07-27 19:17:37.765,0,True,smell good smell good,0.700000,0.600000
5,2017-03-16 17:16:30.000,0,True,stars love product,0.500000,0.600000
1,2020-11-14 01:23:46.376,1,True,refund product fine damaged,0.416667,0.500000
1,2016-08-05 17:53:44.000,1,True,stop work use massage suddenly stop work use time month return product cross return period,0.000000,0.250000
5,2020-12-01 01:35:16.314,0,True,good glove awesome glove .... bad available moment,0.350000,0.666667
5,2017-05-02 23:03:16.000,0,True,exactly want exactly want,0.250000,0.250000
3,2014-03-03 04:38:53.000,0,True,daughter pre cursory note fortunate happy baby mean happy- smile giggle ust happy rarely upset let cry -but blow tub daughter freaked clinch super scared turn head cry sight try let play room way jose deflate use regular big girl tub perfectly happy slide accident wait happen buy cute little mini whale suction cup/ non slip mat amazon work extremely crisis avert happy know tub daughter.<br /><br />3 star product okay- sure spook worth note strong odor blow bad taste mouth- external odor,0.297222,0.653332
5,2019-05-30 16:36:01.700,0,False,good quality timely delivery arrive timely manner use,0.700000,0.600000
5,2020-07-06 11:13:28.050,0,True,easy swallow easy swallow flavorless great product,0.555556,0.805556
1,2018-11-24 01:58:59.264,0,False,buyer beware bad diapers customer service diaper terrible snug baby twist turn look uncomfortable complete waste money,-0.460000,0.613333
4,2018-11-12 20:27:59.279,1,False,thick toe use shoe sneaker work replacement insert plantar fasciitis year great hope unfortunately work shoe sneaker toe region thick improve significantly stress heal shoe size large work wonder hiking shoe insert replace insert winner case significant improvement removable insert come shoe buy primarily target use,0.133036,0.672321
5,2020-07-26 15:03:47.914,0,True,scrubber price love scrubber,0.500000,0.600000
5,2022-05-07 01:01:21.651,0,True,love good,0.600000,0.600000
5,2022-02-04 19:07:15.179,0,True,chain perfect length tired forget mask,0.300000,0.850000
4,2023-02-11 01:35:17.538,0,False,work day work shade week tooth grape taste ok buy taste though.<br />good shade,0.500000,0.500000
5,2021-02-13 01:41:31.248,1,True,use eye irritation tell optometrist use work,0.000000,0.000000
5,2016-03-14 23:23:35.000,1,True,stars work complaint,-0.300000,0.200000
5,2019-02-11 01:54:01.609,0,True,work expect perfect sensitive /acne prone skin,0.550000,0.950000
4,2020-09-21 19:47:05.810,0,True,lanyard wish long,-0.050000,0.400000
5,2020-03-30 22:15:30.502,0,True,box small price good,0.225000,0.500000
5,2015-03-25 17:43:27.000,13,True,work work drunk decide run red light celebrate release prison change life cause multiple surgery treatment pain integral life like hydrocodone vicodin morphine fentanyl pain clinic orthos neuros chiro acupuncture acupressure ease thing control pain lessen agony dmso work gel particularly easy apply,0.066667,0.506667
5,2020-12-30 18:02:36.440,0,True,dependable quality good design like drive medical supply footstool substantial design sturdy handle indispensable platform large non slip surface imo worth far reasonable price,0.273469,0.518367
5,2020-08-13 14:22:57.740,0,True,feel clean use week love easy clean feel like nice little massage use,0.346528,0.722222
5,2020-02-23 17:44:09.914,0,True,low price good quality zipper pouch house t5 600volt meter low price brand,0.233333,0.400000
4,2017-05-23 18:04:08.000,0,True,like sponge work great,0.800000,0.750000
1,2016-03-20 16:12:40.000,0,True,unhappy feet work beautifully day wash manufacturer instruction pad protect ball foot step quickly lodge pinky toe step painfull!<br heal pad good day pad start bunch ankle walk,0.320833,0.750000
5,2023-03-15 16:58:13.922,0,True,delicious chocolate creamer delicious frothy excellent chocolate flavor ... glad find stock constantly ....,0.700000,0.866667
4,2015-08-05 01:06:42.000,0,False,good bottle decent roller bottle roller look fine snap easily complaint roller ball trouble pull oil blend hopefully use,0.156667,0.433333
5,2015-02-16 15:26:29.000,0,True,star love,0.500000,0.600000
4,2018-03-18 17:22:49.940,0,True,love bonnet love bonnet piece work perfect tube connect blow dryer bit small fit blow drier find compact,0.430000,0.600000
5,2017-11-06 16:51:30.032,0,True,good product good clear fish oil capsule taste lemon fish burps work fine,0.479167,0.520833
5,2022-03-25 18:09:53.174,0,True,easy nose like soft flimsy right size fit decorative tissue holder,0.304762,0.529762
5,2021-12-04 16:32:17.201,0,False,great product comfortable fit great support definitely recommend product,0.480000,0.640000
4,2017-10-24 01:12:56.338,3,True,good magnesium magnesium trust rid cramp picometer ionic form good absorb,0.700000,0.600000
5,2022-12-15 03:08:03.775,0,False,good quality heat slipper slipper nice comfortable wear little bit heat warm foot nice warm come rubber comfortably wear chilly day indoor use use bad weather want wet come usb type charger split charge battery instal nice carbon fiber texture look good,0.277885,0.728205
5,2020-09-11 18:45:34.619,1,False,super easy use ver easy light kid love use,0.420000,0.726667
5,2021-05-15 18:44:56.486,0,True,foot big ache comfortable,0.200000,0.450000
1,2019-11-18 19:24:01.072,3,False,overpriced tip terrible packaging swab pop open way suppose money tip dip basically notice difference,-0.500000,0.750000
5,2018-10-13 06:27:34.455,2,True,new quick meal start bar everyone.<br />anythe protein sure kind protein taste good job taste good me.<br />i come love bar enjoy taste protein.<br />so want recommend start cookie cream caramel,0.483712,0.630429
1,2021-03-28 08:55:52.155,0,True,save money worth money save time money use regular eye lash curler extremely disappointed product curl hold matter time curl lash,-0.150000,0.308974
2,2017-02-02 14:54:20.000,1,True,ingredient dosed benefit ... ingredient dosed benefit worth try.<br />• 21 ingredient suppose product 10 extremely common single basic nootropic sell market.<br />have notice difference realize product work differently different people,-0.014286,0.307857
5,2018-11-04 20:47:58.349,0,True,wow daughter suggest product right easy clean tub shower fixture etc,0.296429,0.767262
3,2015-09-23 18:28:12.000,1,True,english instruction scale far ok complaint user booklet sort asian language english set instruction ship plan contact seller booklet english,0.042857,0.242857
5,2016-11-04 13:11:38.000,0,True,light weight easy carry use product day work office day sit chair cause tension shoulder neck help tremendously ease knot tension co worker use backnobber light weight easy carry store,0.400000,0.813333
5,2019-05-17 04:34:09.208,1,True,work great work great issue,0.800000,0.750000
5,2020-05-23 14:21:05.135,0,True,great great!great,0.800000,0.750000
5,2021-11-06 18:44:22.322,4,True,work water stain shower worth penny clean,0.333333,0.400000
5,2021-04-14 01:25:22.051,0,True,black walnut tincture good parasite cleanse dog,0.266667,0.516667
5,2018-07-30 12:18:15.905,0,True,prote vegan gluten free snack need delicious high protein bbq favorite try snack finally find prote delicious bbq favorite mark love nacho br />i celiac vegan stuff2 carb prote,0.507500,0.867500
5,2022-05-17 22:09:28.670,0,True,block light love sleep eye mask good quality stitch come apart like try issue lie sleep height high cheek come annoy head pillow stop bother fall asleep worth opinion,0.412000,0.508000
5,2020-09-28 11:40:05.094,0,True,block railroad sound flood noisy apartment neighbor late night excellent drown look time face face amazing quality like setting night light ideal lighting huge investment,0.485714,0.785714
